Model,Pose,CvFold,F1,Precision,Recall,Support
SVC,garbha pindasana,1,0.9333333333333333,0.875,1.0,7.0
MLPClassifier,garbha pindasana,1,0.9333333333333333,0.875,1.0,7.0
GaussianNB,garbha pindasana,3,0.9333333333333333,1.0,0.875,8.0
MLPClassifier,garbha pindasana,3,1.0,1.0,1.0,8.0
AdaBoostClassifier,garudasana,0,0.0,0.0,0.0,15.0
AdaBoostClassifier,garudasana,1,0.0,0.0,0.0,16.0
AdaBoostClassifier,garudasana,2,0.0,0.0,0.0,16.0
AdaBoostClassifier,garudasana,3,0.0,0.0,0.0,16.0
AdaBoostClassifier,garudasana,4,0.0,0.0,0.0,15.0
QuadraticDiscriminantAnalysis,garudasana,0,0.7058823529411765,0.631578947368421,0.8,15.0
DecisionTreeClassifier,garudasana,2,0.7222222222222223,0.65,0.8125,16.0
DecisionTreeClassifier,garudasana,1,0.7333333333333334,0.7857142857142857,0.6875,16.0
DecisionTreeClassifier,garudasana,4,0.7586206896551724,0.7857142857142857,0.7333333333333333,15.0
MLPClassifier,garudasana,0,0.7647058823529413,0.6842105263157895,0.8666666666666667,15.0
MLPClassifier,garudasana,4,0.7647058823529413,0.6842105263157895,0.8666666666666667,15.0
KNeighborsClassifier,garudasana,0,0.7741935483870969,0.75,0.8,15.0
QuadraticDiscriminantAnalysis,garudasana,1,0.7777777777777777,0.7,0.875,16.0
SVC,garudasana,0,0.7878787878787877,0.7222222222222222,0.8666666666666667,15.0
DecisionTreeClassifier,garudasana,0,0.7878787878787877,0.7222222222222222,0.8666666666666667,15.0
KNeighborsClassifier,garudasana,2,0.787878787878788,0.7647058823529411,0.8125,16.0
SVC,garudasana,2,0.787878787878788,0.7647058823529411,0.8125,16.0
MLPClassifier,garudasana,2,0.7999999999999999,0.7368421052631579,0.875,16.0
KNeighborsClassifier,garudasana,4,0.8000000000000002,0.8,0.8,15.0
GaussianNB,garudasana,4,0.8000000000000002,0.8,0.8,15.0
QuadraticDiscriminantAnalysis,garudasana,4,0.8125,0.7647058823529411,0.8666666666666667,15.0
RandomForestClassifier,garudasana,3,0.8205128205128205,0.6956521739130435,1.0,16.0
RandomForestClassifier,garudasana,2,0.823529411764706,0.7777777777777778,0.875,16.0
KNeighborsClassifier,garudasana,3,0.8333333333333334,0.75,0.9375,16.0
SVC,garudasana,4,0.8387096774193549,0.8125,0.8666666666666667,15.0
GaussianNB,garudasana,0,0.8484848484848485,0.7777777777777778,0.9333333333333333,15.0
RandomForestClassifier,garudasana,4,0.8484848484848485,0.7777777777777778,0.9333333333333333,15.0
SVC,garudasana,1,0.8571428571428572,0.7894736842105263,0.9375,16.0
MLPClassifier,garudasana,1,0.8571428571428572,0.7894736842105263,0.9375,16.0
SVC,garudasana,3,0.8571428571428572,0.7894736842105263,0.9375,16.0
GaussianNB,garudasana,3,0.8571428571428572,0.7894736842105263,0.9375,16.0
QuadraticDiscriminantAnalysis,garudasana,3,0.8571428571428572,0.7894736842105263,0.9375,16.0
MLPClassifier,garudasana,3,0.8648648648648648,0.7619047619047619,1.0,16.0
RandomForestClassifier,garudasana,0,0.8749999999999999,0.8235294117647058,0.9333333333333333,15.0
GaussianNB,garudasana,2,0.875,0.875,0.875,16.0
QuadraticDiscriminantAnalysis,garudasana,2,0.875,0.875,0.875,16.0
DecisionTreeClassifier,garudasana,3,0.875,0.875,0.875,16.0
RandomForestClassifier,garudasana,1,0.8823529411764706,0.8333333333333334,0.9375,16.0
KNeighborsClassifier,garudasana,1,0.9090909090909091,0.8823529411764706,0.9375,16.0
GaussianNB,garudasana,1,0.9375,0.9375,0.9375,16.0
AdaBoostClassifier,gomukhasana,0,0.0,0.0,0.0,15.0
AdaBoostClassifier,gomukhasana,1,0.0,0.0,0.0,15.0
AdaBoostClassifier,gomukhasana,2,0.0,0.0,0.0,14.0
AdaBoostClassifier,gomukhasana,3,0.0,0.0,0.0,14.0
AdaBoostClassifier,gomukhasana,4,0.0,0.0,0.0,14.0
DecisionTreeClassifier,gomukhasana,0,0.5925925925925926,0.6666666666666666,0.5333333333333333,15.0
DecisionTreeClassifier,gomukhasana,4,0.6206896551724138,0.6,0.6428571428571429,14.0
DecisionTreeClassifier,gomukhasana,2,0.6666666666666666,0.6923076923076923,0.6428571428571429,14.0
DecisionTreeClassifier,gomukhasana,1,0.7499999999999999,1.0,0.6,15.0
QuadraticDiscriminantAnalysis,gomukhasana,1,0.7586206896551724,0.7857142857142857,0.7333333333333333,15.0
DecisionTreeClassifier,gomukhasana,3,0.7586206896551724,0.7333333333333333,0.7857142857142857,14.0
SVC,gomukhasana,1,0.7692307692307692,0.9090909090909091,0.6666666666666666,15.0
MLPClassifier,gomukhasana,4,0.7741935483870968,0.7058823529411765,0.8571428571428571,14.0
RandomForestClassifier,gomukhasana,1,0.7857142857142856,0.8461538461538461,0.7333333333333333,15.0
SVC,gomukhasana,3,0.7857142857142857,0.7857142857142857,0.7857142857142857,14.0
SVC,gomukhasana,4,0.7857142857142857,0.7857142857142857,0.7857142857142857,14.0
GaussianNB,gomukhasana,1,0.8,1.0,0.6666666666666666,15.0
KNeighborsClassifier,gomukhasana,3,0.8,0.9090909090909091,0.7142857142857143,14.0
RandomForestClassifier,gomukhasana,2,0.8125000000000001,0.7222222222222222,0.9285714285714286,14.0
RandomForestClassifier,gomukhasana,3,0.8125000000000001,0.7222222222222222,0.9285714285714286,14.0
GaussianNB,gomukhasana,0,0.8148148148148148,0.9166666666666666,0.7333333333333333,15.0
MLPClassifier,gomukhasana,1,0.8148148148148148,0.9166666666666666,0.7333333333333333,15.0
SVC,gomukhasana,0,0.8275862068965518,0.8571428571428571,0.8,15.0
KNeighborsClassifier,gomukhasana,1,0.8275862068965518,0.8571428571428571,0.8,15.0
MLPClassifier,gomukhasana,3,0.8275862068965518,0.8,0.8571428571428571,14.0
GaussianNB,gomukhasana,3,0.8275862068965518,0.8,0.8571428571428571,14.0
SVC,gomukhasana,2,0.8387096774193549,0.7647058823529411,0.9285714285714286,14.0
QuadraticDiscriminantAnalysis,gomukhasana,2,0.8387096774193549,0.7647058823529411,0.9285714285714286,14.0
GaussianNB,gomukhasana,2,0.8666666666666666,0.8125,0.9285714285714286,14.0
MLPClassifier,gomukhasana,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
MLPClassifier,gomukhasana,2,0.8750000000000001,0.7777777777777778,1.0,14.0
KNeighborsClassifier,gomukhasana,0,0.888888888888889,1.0,0.8,15.0
KNeighborsClassifier,gomukhasana,2,0.888888888888889,0.9230769230769231,0.8571428571428571,14.0
QuadraticDiscriminantAnalysis,gomukhasana,3,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
KNeighborsClassifier,gomukhasana,4,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
RandomForestClassifier,gomukhasana,4,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
GaussianNB,gomukhasana,4,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
QuadraticDiscriminantAnalysis,gomukhasana,4,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
QuadraticDiscriminantAnalysis,gomukhasana,0,0.9285714285714286,1.0,0.8666666666666667,15.0
RandomForestClassifier,gomukhasana,0,0.9655172413793104,1.0,0.9333333333333333,15.0
AdaBoostClassifier,halasana,0,0.0,0.0,0.0,14.0
AdaBoostClassifier,halasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,halasana,2,0.0,0.0,0.0,13.0
AdaBoostClassifier,halasana,3,0.0,0.0,0.0,13.0
AdaBoostClassifier,halasana,4,0.0,0.0,0.0,13.0
QuadraticDiscriminantAnalysis,halasana,2,0.631578947368421,1.0,0.46153846153846156,13.0
DecisionTreeClassifier,halasana,0,0.6470588235294117,0.55,0.7857142857142857,14.0
DecisionTreeClassifier,halasana,3,0.6923076923076923,0.6923076923076923,0.6923076923076923,13.0
QuadraticDiscriminantAnalysis,halasana,4,0.7272727272727274,0.8888888888888888,0.6153846153846154,13.0
RandomForestClassifier,halasana,0,0.7586206896551724,0.7333333333333333,0.7857142857142857,14.0
QuadraticDiscriminantAnalysis,halasana,0,0.7692307692307692,0.8333333333333334,0.7142857142857143,14.0
DecisionTreeClassifier,halasana,2,0.7826086956521738,0.9,0.6923076923076923,13.0
KNeighborsClassifier,halasana,4,0.7826086956521738,0.9,0.6923076923076923,13.0
GaussianNB,halasana,2,0.8,0.8333333333333334,0.7692307692307693,13.0
MLPClassifier,halasana,4,0.8,0.8333333333333334,0.7692307692307693,13.0
SVC,halasana,3,0.8148148148148148,0.7857142857142857,0.8461538461538461,13.0
QuadraticDiscriminantAnalysis,halasana,3,0.8181818181818181,1.0,0.6923076923076923,13.0
DecisionTreeClassifier,halasana,4,0.8181818181818181,1.0,0.6923076923076923,13.0
GaussianNB,halasana,3,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
RandomForestClassifier,halasana,4,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
DecisionTreeClassifier,halasana,1,0.8387096774193548,0.7222222222222222,1.0,13.0
MLPClassifier,halasana,0,0.8461538461538461,0.9166666666666666,0.7857142857142857,14.0
RandomForestClassifier,halasana,3,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
GaussianNB,halasana,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,14.0
MLPClassifier,halasana,3,0.8571428571428571,0.8,0.9230769230769231,13.0
KNeighborsClassifier,halasana,3,0.8695652173913044,1.0,0.7692307692307693,13.0
SVC,halasana,4,0.8695652173913044,1.0,0.7692307692307693,13.0
GaussianNB,halasana,4,0.8695652173913044,1.0,0.7692307692307693,13.0
RandomForestClassifier,halasana,2,0.8799999999999999,0.9166666666666666,0.8461538461538461,13.0
MLPClassifier,halasana,2,0.8799999999999999,0.9166666666666666,0.8461538461538461,13.0
KNeighborsClassifier,halasana,0,0.88,1.0,0.7857142857142857,14.0
KNeighborsClassifier,halasana,2,0.9166666666666666,1.0,0.8461538461538461,13.0
SVC,halasana,0,0.923076923076923,1.0,0.8571428571428571,14.0
SVC,halasana,1,0.9285714285714286,0.8666666666666667,1.0,13.0
SVC,halasana,2,0.9600000000000001,1.0,0.9230769230769231,13.0
KNeighborsClassifier,halasana,1,0.962962962962963,0.9285714285714286,1.0,13.0
GaussianNB,halasana,1,0.962962962962963,0.9285714285714286,1.0,13.0
RandomForestClassifier,halasana,1,1.0,1.0,1.0,13.0
MLPClassifier,halasana,1,1.0,1.0,1.0,13.0
QuadraticDiscriminantAnalysis,halasana,1,1.0,1.0,1.0,13.0
AdaBoostClassifier,hanumanasana,0,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,hanumanasana,0,0.0,0.0,0.0,7.0
AdaBoostClassifier,hanumanasana,1,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,hanumanasana,1,0.0,0.0,0.0,7.0
DecisionTreeClassifier,hanumanasana,2,0.0,0.0,0.0,7.0
AdaBoostClassifier,hanumanasana,2,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,hanumanasana,2,0.0,0.0,0.0,7.0
AdaBoostClassifier,hanumanasana,3,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,hanumanasana,3,0.0,0.0,0.0,7.0
AdaBoostClassifier,hanumanasana,4,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,hanumanasana,4,0.0,0.0,0.0,7.0
DecisionTreeClassifier,hanumanasana,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0
RandomForestClassifier,hanumanasana,2,0.36363636363636365,0.5,0.2857142857142857,7.0
KNeighborsClassifier,hanumanasana,2,0.4615384615384615,0.5,0.42857142857142855,7.0
DecisionTreeClassifier,hanumanasana,3,0.47058823529411764,0.4,0.5714285714285714,7.0
DecisionTreeClassifier,hanumanasana,1,0.5,0.6,0.42857142857142855,7.0
GaussianNB,hanumanasana,2,0.5,0.6,0.42857142857142855,7.0
MLPClassifier,hanumanasana,2,0.5454545454545454,0.75,0.42857142857142855,7.0
SVC,hanumanasana,2,0.6,1.0,0.42857142857142855,7.0
MLPClassifier,hanumanasana,0,0.6153846153846153,0.6666666666666666,0.5714285714285714,7.0
DecisionTreeClassifier,hanumanasana,4,0.6153846153846153,0.6666666666666666,0.5714285714285714,7.0
MLPClassifier,hanumanasana,1,0.6666666666666666,0.8,0.5714285714285714,7.0
MLPClassifier,hanumanasana,3,0.6666666666666666,0.625,0.7142857142857143,7.0
GaussianNB,hanumanasana,3,0.6666666666666666,0.8,0.5714285714285714,7.0
SVC,hanumanasana,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
KNeighborsClassifier,hanumanasana,3,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
SVC,hanumanasana,3,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
RandomForestClassifier,hanumanasana,0,0.75,0.6666666666666666,0.8571428571428571,7.0
RandomForestClassifier,hanumanasana,1,0.75,0.6666666666666666,0.8571428571428571,7.0
RandomForestClassifier,hanumanasana,3,0.75,0.6666666666666666,0.8571428571428571,7.0
KNeighborsClassifier,hanumanasana,0,0.7692307692307692,0.8333333333333334,0.7142857142857143,7.0
KNeighborsClassifier,hanumanasana,1,0.7692307692307692,0.8333333333333334,0.7142857142857143,7.0
GaussianNB,hanumanasana,0,0.7999999999999999,0.75,0.8571428571428571,7.0
GaussianNB,hanumanasana,1,0.7999999999999999,0.75,0.8571428571428571,7.0
SVC,hanumanasana,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
GaussianNB,hanumanasana,4,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
RandomForestClassifier,hanumanasana,4,0.923076923076923,1.0,0.8571428571428571,7.0
MLPClassifier,hanumanasana,4,0.9333333333333333,0.875,1.0,7.0
KNeighborsClassifier,hanumanasana,4,1.0,1.0,1.0,7.0
SVC,hanumanasana,4,1.0,1.0,1.0,7.0
AdaBoostClassifier,janu sirsasana,0,0.0,0.0,0.0,10.0
AdaBoostClassifier,janu sirsasana,1,0.0,0.0,0.0,9.0
AdaBoostClassifier,janu sirsasana,2,0.0,0.0,0.0,9.0
AdaBoostClassifier,janu sirsasana,3,0.0,0.0,0.0,10.0
AdaBoostClassifier,janu sirsasana,4,0.0,0.0,0.0,10.0
GaussianNB,janu sirsasana,3,0.125,0.16666666666666666,0.1,10.0
QuadraticDiscriminantAnalysis,janu sirsasana,3,0.14285714285714288,0.25,0.1,10.0
QuadraticDiscriminantAnalysis,janu sirsasana,2,0.15384615384615383,0.25,0.1111111111111111,9.0
DecisionTreeClassifier,janu sirsasana,0,0.16666666666666666,0.14285714285714285,0.2,10.0
DecisionTreeClassifier,janu sirsasana,1,0.2105263157894737,0.2,0.2222222222222222,9.0
QuadraticDiscriminantAnalysis,janu sirsasana,4,0.22222222222222224,0.25,0.2,10.0
DecisionTreeClassifier,janu sirsasana,2,0.23529411764705882,0.25,0.2222222222222222,9.0
RandomForestClassifier,janu sirsasana,3,0.23529411764705882,0.2857142857142857,0.2,10.0
DecisionTreeClassifier,janu sirsasana,4,0.2727272727272727,0.25,0.3,10.0
GaussianNB,janu sirsasana,0,0.3,0.3,0.3,10.0
DecisionTreeClassifier,janu sirsasana,3,0.3,0.3,0.3,10.0
GaussianNB,janu sirsasana,2,0.30769230769230765,0.5,0.2222222222222222,9.0
QuadraticDiscriminantAnalysis,janu sirsasana,0,0.3636363636363636,0.3333333333333333,0.4,10.0
RandomForestClassifier,janu sirsasana,0,0.37499999999999994,0.5,0.3,10.0
RandomForestClassifier,janu sirsasana,1,0.4,0.5,0.3333333333333333,9.0
GaussianNB,janu sirsasana,4,0.4210526315789474,0.4444444444444444,0.4,10.0
RandomForestClassifier,janu sirsasana,2,0.42857142857142855,0.6,0.3333333333333333,9.0
GaussianNB,janu sirsasana,1,0.5,0.5714285714285714,0.4444444444444444,9.0
KNeighborsClassifier,janu sirsasana,3,0.5263157894736842,0.5555555555555556,0.5,10.0
MLPClassifier,janu sirsasana,3,0.5263157894736842,0.5555555555555556,0.5,10.0
MLPClassifier,janu sirsasana,1,0.5333333333333333,0.6666666666666666,0.4444444444444444,9.0
KNeighborsClassifier,janu sirsasana,2,0.5714285714285714,0.8,0.4444444444444444,9.0
KNeighborsClassifier,janu sirsasana,4,0.588235294117647,0.7142857142857143,0.5,10.0
SVC,janu sirsasana,4,0.588235294117647,0.7142857142857143,0.5,10.0
QuadraticDiscriminantAnalysis,janu sirsasana,1,0.5925925925925926,0.4444444444444444,0.8888888888888888,9.0
SVC,janu sirsasana,3,0.6,0.6,0.6,10.0
SVC,janu sirsasana,1,0.6153846153846153,1.0,0.4444444444444444,9.0
RandomForestClassifier,janu sirsasana,4,0.625,0.8333333333333334,0.5,10.0
MLPClassifier,janu sirsasana,4,0.6666666666666665,0.75,0.6,10.0
KNeighborsClassifier,janu sirsasana,1,0.6666666666666667,0.8333333333333334,0.5555555555555556,9.0
MLPClassifier,janu sirsasana,2,0.6666666666666667,0.8333333333333334,0.5555555555555556,9.0
MLPClassifier,janu sirsasana,0,0.7,0.7,0.7,10.0
KNeighborsClassifier,janu sirsasana,0,0.761904761904762,0.7272727272727273,0.8,10.0
SVC,janu sirsasana,2,0.8,1.0,0.6666666666666666,9.0
SVC,janu sirsasana,0,0.8000000000000002,0.8,0.8,10.0
AdaBoostClassifier,kapotasana,0,0.0,0.0,0.0,11.0
AdaBoostClassifier,kapotasana,1,0.0,0.0,0.0,11.0
AdaBoostClassifier,kapotasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,kapotasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,kapotasana,4,0.0,0.0,0.0,11.0
QuadraticDiscriminantAnalysis,kapotasana,1,0.30508474576271183,0.1875,0.8181818181818182,11.0
QuadraticDiscriminantAnalysis,kapotasana,3,0.3214285714285714,0.20454545454545456,0.75,12.0
QuadraticDiscriminantAnalysis,kapotasana,4,0.3529411764705882,0.2608695652173913,0.5454545454545454,11.0
QuadraticDiscriminantAnalysis,kapotasana,0,0.43478260869565216,0.2857142857142857,0.9090909090909091,11.0
DecisionTreeClassifier,kapotasana,0,0.47619047619047616,0.5,0.45454545454545453,11.0
DecisionTreeClassifier,kapotasana,2,0.5,0.5,0.5,12.0
QuadraticDiscriminantAnalysis,kapotasana,2,0.5,0.34375,0.9166666666666666,12.0
GaussianNB,kapotasana,0,0.5333333333333333,1.0,0.36363636363636365,11.0
DecisionTreeClassifier,kapotasana,3,0.5384615384615384,0.5,0.5833333333333334,12.0
DecisionTreeClassifier,kapotasana,4,0.5555555555555556,0.7142857142857143,0.45454545454545453,11.0
DecisionTreeClassifier,kapotasana,1,0.5714285714285713,0.6,0.5454545454545454,11.0
SVC,kapotasana,4,0.5882352941176471,0.8333333333333334,0.45454545454545453,11.0
GaussianNB,kapotasana,4,0.5882352941176471,0.8333333333333334,0.45454545454545453,11.0
KNeighborsClassifier,kapotasana,4,0.625,1.0,0.45454545454545453,11.0
RandomForestClassifier,kapotasana,4,0.6666666666666665,0.8571428571428571,0.5454545454545454,11.0
RandomForestClassifier,kapotasana,1,0.6666666666666666,0.7,0.6363636363636364,11.0
GaussianNB,kapotasana,1,0.6666666666666666,0.7,0.6363636363636364,11.0
GaussianNB,kapotasana,3,0.6956521739130435,0.7272727272727273,0.6666666666666666,12.0
KNeighborsClassifier,kapotasana,1,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
MLPClassifier,kapotasana,4,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
MLPClassifier,kapotasana,3,0.7272727272727272,0.8,0.6666666666666666,12.0
SVC,kapotasana,1,0.761904761904762,0.8,0.7272727272727273,11.0
MLPClassifier,kapotasana,1,0.761904761904762,0.8,0.7272727272727273,11.0
MLPClassifier,kapotasana,0,0.7826086956521738,0.75,0.8181818181818182,11.0
RandomForestClassifier,kapotasana,3,0.7826086956521738,0.8181818181818182,0.75,12.0
KNeighborsClassifier,kapotasana,3,0.8,1.0,0.6666666666666666,12.0
SVC,kapotasana,3,0.8,1.0,0.6666666666666666,12.0
GaussianNB,kapotasana,2,0.8181818181818182,0.9,0.75,12.0
MLPClassifier,kapotasana,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
KNeighborsClassifier,kapotasana,0,0.8421052631578948,1.0,0.7272727272727273,11.0
KNeighborsClassifier,kapotasana,2,0.8571428571428571,1.0,0.75,12.0
SVC,kapotasana,2,0.8571428571428571,1.0,0.75,12.0
RandomForestClassifier,kapotasana,0,0.8571428571428572,0.9,0.8181818181818182,11.0
RandomForestClassifier,kapotasana,2,0.9090909090909091,1.0,0.8333333333333334,12.0
SVC,kapotasana,0,0.9523809523809523,1.0,0.9090909090909091,11.0
AdaBoostClassifier,krounchasana,0,0.0,0.0,0.0,9.0
AdaBoostClassifier,krounchasana,1,0.0,0.0,0.0,9.0
AdaBoostClassifier,krounchasana,2,0.0,0.0,0.0,9.0
AdaBoostClassifier,krounchasana,3,0.0,0.0,0.0,9.0
AdaBoostClassifier,krounchasana,4,0.0,0.0,0.0,9.0
QuadraticDiscriminantAnalysis,krounchasana,3,0.1818181818181818,0.5,0.1111111111111111,9.0
QuadraticDiscriminantAnalysis,krounchasana,2,0.3636363636363636,1.0,0.2222222222222222,9.0
DecisionTreeClassifier,krounchasana,2,0.3636363636363637,0.3076923076923077,0.4444444444444444,9.0
DecisionTreeClassifier,krounchasana,1,0.4545454545454546,0.38461538461538464,0.5555555555555556,9.0
SVC,krounchasana,3,0.46153846153846156,0.75,0.3333333333333333,9.0
QuadraticDiscriminantAnalysis,krounchasana,4,0.46153846153846156,0.75,0.3333333333333333,9.0
QuadraticDiscriminantAnalysis,krounchasana,0,0.5,1.0,0.3333333333333333,9.0
QuadraticDiscriminantAnalysis,krounchasana,1,0.5,1.0,0.3333333333333333,9.0
DecisionTreeClassifier,krounchasana,3,0.5333333333333333,0.6666666666666666,0.4444444444444444,9.0
DecisionTreeClassifier,krounchasana,0,0.5454545454545455,0.46153846153846156,0.6666666666666666,9.0
GaussianNB,krounchasana,2,0.5882352941176471,0.625,0.5555555555555556,9.0
RandomForestClassifier,krounchasana,3,0.6250000000000001,0.7142857142857143,0.5555555555555556,9.0
MLPClassifier,krounchasana,3,0.6363636363636364,0.5384615384615384,0.7777777777777778,9.0
MLPClassifier,krounchasana,2,0.6666666666666666,0.5833333333333334,0.7777777777777778,9.0
KNeighborsClassifier,krounchasana,3,0.6666666666666667,0.8333333333333334,0.5555555555555556,9.0
KNeighborsClassifier,krounchasana,0,0.7142857142857143,1.0,0.5555555555555556,9.0
